air_temp,dni,ghi,period_end,period
6,189,370,2023-03-27T11:00:00Z,PT60M
6,320,410,2023-03-27T12:00:00Z,PT60M
6,533,534,2023-03-27T13:00:00Z,PT60M
6,123,351,2023-03-27T14:00:00Z,PT60M
6,373,367,2023-03-27T15:00:00Z,PT60M
6,494,320,2023-03-27T16:00:00Z,PT60M
6,236,135,2023-03-27T17:00:00Z,PT60M
5,111,40,2023-03-27T18:00:00Z,PT60M
4,0,0,2023-03-27T19:00:00Z,PT60M
3,0,0,2023-03-27T20:00:00Z,PT60M
2,0,0,2023-03-27T21:00:00Z,PT60M
1,0,0,2023-03-27T22:00:00Z,PT60M
1,0,0,2023-03-27T23:00:00Z,PT60M
0,0,0,2023-03-28T00:00:00Z,PT60M
-1,0,0,2023-03-28T01:00:00Z,PT60M
-1,0,0,2023-03-28T02:00:00Z,PT60M
-1,0,0,2023-03-28T03:00:00Z,PT60M
-2,0,0,2023-03-28T04:00:00Z,PT60M
-2,0,0,2023-03-28T05:00:00Z,PT60M
-2,36,9,2023-03-28T06:00:00Z,PT60M
-1,139,93,2023-03-28T07:00:00Z,PT60M
1,269,229,2023-03-28T08:00:00Z,PT60M
3,237,334,2023-03-28T09:00:00Z,PT60M
5,496,487,2023-03-28T10:00:00Z,PT60M
6,821,644,2023-03-28T11:00:00Z,PT60M
7,832,681,2023-03-28T12:00:00Z,PT60M
8,809,661,2023-03-28T13:00:00Z,PT60M
9,411,493,2023-03-28T14:00:00Z,PT60M
9,234,354,2023-03-28T15:00:00Z,PT60M
9,0,114,2023-03-28T16:00:00Z,PT60M
9,0,51,2023-03-28T17:00:00Z,PT60M
7,0,20,2023-03-28T18:00:00Z,PT60M
6,0,0,2023-03-28T19:00:00Z,PT60M
5,0,0,2023-03-28T20:00:00Z,PT60M
5,0,0,2023-03-28T21:00:00Z,PT60M
5,0,0,2023-03-28T22:00:00Z,PT60M
6,0,0,2023-03-28T23:00:00Z,PT60M
6,0,0,2023-03-29T00:00:00Z,PT60M
6,0,0,2023-03-29T01:00:00Z,PT60M
7,0,0,2023-03-29T02:00:00Z,PT60M
7,0,0,2023-03-29T03:00:00Z,PT60M
7,0,0,2023-03-29T04:00:00Z,PT60M
8,0,0,2023-03-29T05:00:00Z,PT60M
8,0,1,2023-03-29T06:00:00Z,PT60M
8,0,38,2023-03-29T07:00:00Z,PT60M
9,0,96,2023-03-29T08:00:00Z,PT60M
10,0,125,2023-03-29T09:00:00Z,PT60M
10,0,175,2023-03-29T10:00:00Z,PT60M
12,34,299,2023-03-29T11:00:00Z,PT60M
13,4,353,2023-03-29T12:00:00Z,PT60M
15,1,327,2023-03-29T13:00:00Z,PT60M
15,0,268,2023-03-29T14:00:00Z,PT60M
16,14,239,2023-03-29T15:00:00Z,PT60M
16,0,180,2023-03-29T16:00:00Z,PT60M
16,0,88,2023-03-29T17:00:00Z,PT60M
15,0,26,2023-03-29T18:00:00Z,PT60M
15,0,0,2023-03-29T19:00:00Z,PT60M
14,0,0,2023-03-29T20:00:00Z,PT60M
14,0,0,2023-03-29T21:00:00Z,PT60M
15,0,0,2023-03-29T22:00:00Z,PT60M
15,0,0,2023-03-29T23:00:00Z,PT60M
15,0,0,2023-03-30T00:00:00Z,PT60M
15,0,0,2023-03-30T01:00:00Z,PT60M
15,0,0,2023-03-30T02:00:00Z,PT60M
14,0,0,2023-03-30T03:00:00Z,PT60M
14,0,0,2023-03-30T04:00:00Z,PT60M
14,0,0,2023-03-30T05:00:00Z,PT60M
13,0,4,2023-03-30T06:00:00Z,PT60M
13,1,46,2023-03-30T07:00:00Z,PT60M
13,0,68,2023-03-30T08:00:00Z,PT60M
13,0,38,2023-03-30T09:00:00Z,PT60M
13,456,424,2023-03-30T10:00:00Z,PT60M
13,103,237,2023-03-30T11:00:00Z,PT60M
14,0,166,2023-03-30T12:00:00Z,PT60M
14,646,579,2023-03-30T13:00:00Z,PT60M
14,501,505,2023-03-30T14:00:00Z,PT60M
14,487,427,2023-03-30T15:00:00Z,PT60M
14,330,284,2023-03-30T16:00:00Z,PT60M
14,232,157,2023-03-30T17:00:00Z,PT60M
13,135,47,2023-03-30T18:00:00Z,PT60M
12,0,0,2023-03-30T19:00:00Z,PT60M
12,0,0,2023-03-30T20:00:00Z,PT60M
11,0,0,2023-03-30T21:00:00Z,PT60M
11,0,0,2023-03-30T22:00:00Z,PT60M
11,0,0,2023-03-30T23:00:00Z,PT60M
11,0,0,2023-03-31T00:00:00Z,PT60M
11,0,0,2023-03-31T01:00:00Z,PT60M
11,0,0,2023-03-31T02:00:00Z,PT60M
10,0,0,2023-03-31T03:00:00Z,PT60M
10,0,0,2023-03-31T04:00:00Z,PT60M
10,0,0,2023-03-31T05:00:00Z,PT60M
10,0,1,2023-03-31T06:00:00Z,PT60M
11,0,29,2023-03-31T07:00:00Z,PT60M
11,0,100,2023-03-31T08:00:00Z,PT60M
12,0,136,2023-03-31T09:00:00Z,PT60M
12,0,240,2023-03-31T10:00:00Z,PT60M
12,4,334,2023-03-31T11:00:00Z,PT60M
13,1,394,2023-03-31T12:00:00Z,PT60M
13,7,321,2023-03-31T13:00:00Z,PT60M
13,0,222,2023-03-31T14:00:00Z,PT60M
12,0,243,2023-03-31T15:00:00Z,PT60M
12,0,129,2023-03-31T16:00:00Z,PT60M
11,0,63,2023-03-31T17:00:00Z,PT60M
11,0,22,2023-03-31T18:00:00Z,PT60M
10,0,0,2023-03-31T19:00:00Z,PT60M
10,0,0,2023-03-31T20:00:00Z,PT60M
10,0,0,2023-03-31T21:00:00Z,PT60M
10,0,0,2023-03-31T22:00:00Z,PT60M
9,0,0,2023-03-31T23:00:00Z,PT60M
9,0,0,2023-04-01T00:00:00Z,PT60M
9,0,0,2023-04-01T01:00:00Z,PT60M
9,0,0,2023-04-01T02:00:00Z,PT60M
9,0,0,2023-04-01T03:00:00Z,PT60M
9,0,0,2023-04-01T04:00:00Z,PT60M
9,0,0,2023-04-01T05:00:00Z,PT60M
9,0,3,2023-04-01T06:00:00Z,PT60M
9,0,20,2023-04-01T07:00:00Z,PT60M
9,0,55,2023-04-01T08:00:00Z,PT60M
9,0,116,2023-04-01T09:00:00Z,PT60M
9,0,189,2023-04-01T10:00:00Z,PT60M
10,0,168,2023-04-01T11:00:00Z,PT60M
10,0,210,2023-04-01T12:00:00Z,PT60M
11,0,170,2023-04-01T13:00:00Z,PT60M
10,0,156,2023-04-01T14:00:00Z,PT60M
10,0,212,2023-04-01T15:00:00Z,PT60M
9,0,146,2023-04-01T16:00:00Z,PT60M
9,0,64,2023-04-01T17:00:00Z,PT60M
9,0,28,2023-04-01T18:00:00Z,PT60M
9,0,0,2023-04-01T19:00:00Z,PT60M
8,0,0,2023-04-01T20:00:00Z,PT60M
8,0,0,2023-04-01T21:00:00Z,PT60M
8,0,0,2023-04-01T22:00:00Z,PT60M
8,0,0,2023-04-01T23:00:00Z,PT60M
8,0,0,2023-04-02T00:00:00Z,PT60M
7,0,0,2023-04-02T01:00:00Z,PT60M
7,0,0,2023-04-02T02:00:00Z,PT60M
6,0,0,2023-04-02T03:00:00Z,PT60M
6,0,0,2023-04-02T04:00:00Z,PT60M
6,0,0,2023-04-02T05:00:00Z,PT60M
5,0,4,2023-04-02T06:00:00Z,PT60M
5,0,34,2023-04-02T07:00:00Z,PT60M
4,0,67,2023-04-02T08:00:00Z,PT60M
4,0,108,2023-04-02T09:00:00Z,PT60M
4,0,106,2023-04-02T10:00:00Z,PT60M
4,0,149,2023-04-02T11:00:00Z,PT60M
5,0,171,2023-04-02T12:00:00Z,PT60M
5,0,162,2023-04-02T13:00:00Z,PT60M
6,0,174,2023-04-02T14:00:00Z,PT60M
6,0,154,2023-04-02T15:00:00Z,PT60M
6,0,171,2023-04-02T16:00:00Z,PT60M
6,13,122,2023-04-02T17:00:00Z,PT60M
6,158,58,2023-04-02T18:00:00Z,PT60M
5,0,0,2023-04-02T19:00:00Z,PT60M
4,0,0,2023-04-02T20:00:00Z,PT60M
4,0,0,2023-04-02T21:00:00Z,PT60M
3,0,0,2023-04-02T22:00:00Z,PT60M
2,0,0,2023-04-02T23:00:00Z,PT60M
2,0,0,2023-04-03T00:00:00Z,PT60M
2,0,0,2023-04-03T01:00:00Z,PT60M
1,0,0,2023-04-03T02:00:00Z,PT60M
1,0,0,2023-04-03T03:00:00Z,PT60M
1,0,0,2023-04-03T04:00:00Z,PT60M
0,0,0,2023-04-03T05:00:00Z,PT60M
1,119,23,2023-04-03T06:00:00Z,PT60M
2,567,160,2023-04-03T07:00:00Z,PT60M
4,768,331,2023-04-03T08:00:00Z,PT60M
5,865,491,2023-04-03T09:00:00Z,PT60M
6,918,620,2023-04-03T10:00:00Z,PT60M
7,954,709,2023-04-03T11:00:00Z,PT60M
8,967,748,2023-04-03T12:00:00Z,PT60M
9,956,731,2023-04-03T13:00:00Z,PT60M
9,934,664,2023-04-03T14:00:00Z,PT60M
9,893,551,2023-04-03T15:00:00Z,PT60M
9,819,402,2023-04-03T16:00:00Z,PT60M
9,674,233,2023-04-03T17:00:00Z,PT60M
8,342,72,2023-04-03T18:00:00Z,PT60M
6,1,0,2023-04-03T19:00:00Z,PT60M
5,0,0,2023-04-03T20:00:00Z,PT60M
4,0,0,2023-04-03T21:00:00Z,PT60M
3,0,0,2023-04-03T22:00:00Z,PT60M
2,0,0,2023-04-03T23:00:00Z,PT60M
2,0,0,2023-04-04T00:00:00Z,PT60M
1,0,0,2023-04-04T01:00:00Z,PT60M
0,0,0,2023-04-04T02:00:00Z,PT60M
-0,0,0,2023-04-04T03:00:00Z,PT60M
-1,0,0,2023-04-04T04:00:00Z,PT60M
-1,0,0,2023-04-04T05:00:00Z,PT60M
-2,138,27,2023-04-04T06:00:00Z,PT60M
0,564,167,2023-04-04T07:00:00Z,PT60M
2,754,338,2023-04-04T08:00:00Z,PT60M
4,846,496,2023-04-04T09:00:00Z,PT60M
5,891,624,2023-04-04T10:00:00Z,PT60M
6,912,709,2023-04-04T11:00:00Z,PT60M
7,928,746,2023-04-04T12:00:00Z,PT60M
8,924,730,2023-04-04T13:00:00Z,PT60M
9,900,662,2023-04-04T14:00:00Z,PT60M
9,849,548,2023-04-04T15:00:00Z,PT60M
9,775,400,2023-04-04T16:00:00Z,PT60M
9,617,231,2023-04-04T17:00:00Z,PT60M
8,258,70,2023-04-04T18:00:00Z,PT60M
6,0,0,2023-04-04T19:00:00Z,PT60M
5,0,0,2023-04-04T20:00:00Z,PT60M
4,0,0,2023-04-04T21:00:00Z,PT60M
3,0,0,2023-04-04T22:00:00Z,PT60M
3,0,0,2023-04-04T23:00:00Z,PT60M
2,0,0,2023-04-05T00:00:00Z,PT60M
2,0,0,2023-04-05T01:00:00Z,PT60M
1,0,0,2023-04-05T02:00:00Z,PT60M
1,0,0,2023-04-05T03:00:00Z,PT60M
0,0,0,2023-04-05T04:00:00Z,PT60M
-0,0,0,2023-04-05T05:00:00Z,PT60M
-0,87,26,2023-04-05T06:00:00Z,PT60M
1,450,160,2023-04-05T07:00:00Z,PT60M
4,645,328,2023-04-05T08:00:00Z,PT60M
6,753,486,2023-04-05T09:00:00Z,PT60M
8,816,614,2023-04-05T10:00:00Z,PT60M
9,845,700,2023-04-05T11:00:00Z,PT60M
10,863,737,2023-04-05T12:00:00Z,PT60M
10,857,719,2023-04-05T13:00:00Z,PT60M
11,830,651,2023-04-05T14:00:00Z,PT60M
11,782,538,2023-04-05T15:00:00Z,PT60M
11,703,392,2023-04-05T16:00:00Z,PT60M
11,539,225,2023-04-05T17:00:00Z,PT60M
10,226,69,2023-04-05T18:00:00Z,PT60M
9,0,1,2023-04-05T19:00:00Z,PT60M
6,0,0,2023-04-05T20:00:00Z,PT60M
4,0,0,2023-04-05T21:00:00Z,PT60M
3,0,0,2023-04-05T22:00:00Z,PT60M
3,0,0,2023-04-05T23:00:00Z,PT60M
2,0,0,2023-04-06T00:00:00Z,PT60M
2,0,0,2023-04-06T01:00:00Z,PT60M
2,0,0,2023-04-06T02:00:00Z,PT60M
2,0,0,2023-04-06T03:00:00Z,PT60M
2,0,0,2023-04-06T04:00:00Z,PT60M
2,0,0,2023-04-06T05:00:00Z,PT60M
3,0,11,2023-04-06T06:00:00Z,PT60M
5,0,63,2023-04-06T07:00:00Z,PT60M
6,0,119,2023-04-06T08:00:00Z,PT60M
7,0,149,2023-04-06T09:00:00Z,PT60M
8,0,201,2023-04-06T10:00:00Z,PT60M
8,0,173,2023-04-06T11:00:00Z,PT60M
9,0,218,2023-04-06T12:00:00Z,PT60M
8,0,259,2023-04-06T13:00:00Z,PT60M
8,0,181,2023-04-06T14:00:00Z,PT60M
8,0,73,2023-04-06T15:00:00Z,PT60M
8,0,103,2023-04-06T16:00:00Z,PT60M
8,0,48,2023-04-06T17:00:00Z,PT60M
8,0,42,2023-04-06T18:00:00Z,PT60M
8,0,0,2023-04-06T19:00:00Z,PT60M
8,0,0,2023-04-06T20:00:00Z,PT60M
8,0,0,2023-04-06T21:00:00Z,PT60M
8,0,0,2023-04-06T22:00:00Z,PT60M
8,0,0,2023-04-06T23:00:00Z,PT60M
8,0,0,2023-04-07T00:00:00Z,PT60M
8,0,0,2023-04-07T01:00:00Z,PT60M
8,0,0,2023-04-07T02:00:00Z,PT60M
7,0,0,2023-04-07T03:00:00Z,PT60M
7,0,0,2023-04-07T04:00:00Z,PT60M
7,0,0,2023-04-07T05:00:00Z,PT60M
7,29,26,2023-04-07T06:00:00Z,PT60M
7,114,108,2023-04-07T07:00:00Z,PT60M
8,7,172,2023-04-07T08:00:00Z,PT60M
8,41,285,2023-04-07T09:00:00Z,PT60M
9,7,206,2023-04-07T10:00:00Z,PT60M
10,0,231,2023-04-07T11:00:00Z,PT60M
10,0,217,2023-04-07T12:00:00Z,PT60M
10,0,121,2023-04-07T13:00:00Z,PT60M
10,0,231,2023-04-07T14:00:00Z,PT60M
10,0,194,2023-04-07T15:00:00Z,PT60M
10,0,175,2023-04-07T16:00:00Z,PT60M
10,0,86,2023-04-07T17:00:00Z,PT60M
9,1,46,2023-04-07T18:00:00Z,PT60M
9,0,1,2023-04-07T19:00:00Z,PT60M
9,0,0,2023-04-07T20:00:00Z,PT60M
9,0,0,2023-04-07T21:00:00Z,PT60M
8,0,0,2023-04-07T22:00:00Z,PT60M
8,0,0,2023-04-07T23:00:00Z,PT60M
8,0,0,2023-04-08T00:00:00Z,PT60M
8,0,0,2023-04-08T01:00:00Z,PT60M
7,0,0,2023-04-08T02:00:00Z,PT60M
7,0,0,2023-04-08T03:00:00Z,PT60M
7,0,0,2023-04-08T04:00:00Z,PT60M
7,0,0,2023-04-08T05:00:00Z,PT60M
7,47,29,2023-04-08T06:00:00Z,PT60M
7,9,86,2023-04-08T07:00:00Z,PT60M
8,0,177,2023-04-08T08:00:00Z,PT60M
9,25,308,2023-04-08T09:00:00Z,PT60M
10,276,469,2023-04-08T10:00:00Z,PT60M
11,20,386,2023-04-08T11:00:00Z,PT60M
11,329,568,2023-04-08T12:00:00Z,PT60M
12,447,603,2023-04-08T13:00:00Z,PT60M
12,458,553,2023-04-08T14:00:00Z,PT60M
13,209,400,2023-04-08T15:00:00Z,PT60M
13,513,360,2023-04-08T16:00:00Z,PT60M
13,308,200,2023-04-08T17:00:00Z,PT60M
12,8,52,2023-04-08T18:00:00Z,PT60M
10,0,1,2023-04-08T19:00:00Z,PT60M
9,0,0,2023-04-08T20:00:00Z,PT60M
8,0,0,2023-04-08T21:00:00Z,PT60M
7,0,0,2023-04-08T22:00:00Z,PT60M
7,0,0,2023-04-08T23:00:00Z,PT60M
6,0,0,2023-04-09T00:00:00Z,PT60M
6,0,0,2023-04-09T01:00:00Z,PT60M
5,0,0,2023-04-09T02:00:00Z,PT60M
5,0,0,2023-04-09T03:00:00Z,PT60M
5,0,0,2023-04-09T04:00:00Z,PT60M
5,0,0,2023-04-09T05:00:00Z,PT60M
5,90,35,2023-04-09T06:00:00Z,PT60M
6,438,174,2023-04-09T07:00:00Z,PT60M
8,622,340,2023-04-09T08:00:00Z,PT60M
11,696,488,2023-04-09T09:00:00Z,PT60M
12,790,620,2023-04-09T10:00:00Z,PT60M
13,469,599,2023-04-09T11:00:00Z,PT60M
14,305,573,2023-04-09T12:00:00Z,PT60M
15,259,544,2023-04-09T13:00:00Z,PT60M
15,792,650,2023-04-09T14:00:00Z,PT60M
15,780,548,2023-04-09T15:00:00Z,PT60M
15,694,402,2023-04-09T16:00:00Z,PT60M
15,550,237,2023-04-09T17:00:00Z,PT60M
14,270,81,2023-04-09T18:00:00Z,PT60M
12,0,2,2023-04-09T19:00:00Z,PT60M
11,0,0,2023-04-09T20:00:00Z,PT60M
10,0,0,2023-04-09T21:00:00Z,PT60M
9,0,0,2023-04-09T22:00:00Z,PT60M
9,0,0,2023-04-09T23:00:00Z,PT60M
9,0,0,2023-04-10T00:00:00Z,PT60M
8,0,0,2023-04-10T01:00:00Z,PT60M
8,0,0,2023-04-10T02:00:00Z,PT60M
8,0,0,2023-04-10T03:00:00Z,PT60M
7,0,0,2023-04-10T04:00:00Z,PT60M
7,0,0,2023-04-10T05:00:00Z,PT60M
7,0,25,2023-04-10T06:00:00Z,PT60M
9,0,101,2023-04-10T07:00:00Z,PT60M
10,0,157,2023-04-10T08:00:00Z,PT60M
12,2,242,2023-04-10T09:00:00Z,PT60M
13,0,256,2023-04-10T10:00:00Z,PT60M
14,98,447,2023-04-10T11:00:00Z,PT60M
16,232,542,2023-04-10T12:00:00Z,PT60M
16,141,447,2023-04-10T13:00:00Z,PT60M
16,0,190,2023-04-10T14:00:00Z,PT60M
16,0,109,2023-04-10T15:00:00Z,PT60M
15,0,115,2023-04-10T16:00:00Z,PT60M
14,0,69,2023-04-10T17:00:00Z,PT60M
13,2,35,2023-04-10T18:00:00Z,PT60M
12,1,2,2023-04-10T19:00:00Z,PT60M
11,0,0,2023-04-10T20:00:00Z,PT60M
11,0,0,2023-04-10T21:00:00Z,PT60M
10,0,0,2023-04-10T22:00:00Z,PT60M
10,0,0,2023-04-10T23:00:00Z,PT60M
9,0,0,2023-04-11T00:00:00Z,PT60M
9,0,0,2023-04-11T01:00:00Z,PT60M
9,0,0,2023-04-11T02:00:00Z,PT60M
8,0,0,2023-04-11T03:00:00Z,PT60M
8,0,0,2023-04-11T04:00:00Z,PT60M
8,0,0,2023-04-11T05:00:00Z,PT60M
7,158,46,2023-04-11T06:00:00Z,PT60M
8,537,197,2023-04-11T07:00:00Z,PT60M
9,552,339,2023-04-11T08:00:00Z,PT60M
10,757,510,2023-04-11T09:00:00Z,PT60M
11,663,592,2023-04-11T10:00:00Z,PT60M
12,318,558,2023-04-11T11:00:00Z,PT60M
12,216,454,2023-04-11T12:00:00Z,PT60M
13,599,640,2023-04-11T13:00:00Z,PT60M
13,345,497,2023-04-11T14:00:00Z,PT60M
13,436,469,2023-04-11T15:00:00Z,PT60M
13,233,302,2023-04-11T16:00:00Z,PT60M
12,0,121,2023-04-11T17:00:00Z,PT60M
12,0,46,2023-04-11T18:00:00Z,PT60M
11,0,3,2023-04-11T19:00:00Z,PT60M
10,0,0,2023-04-11T20:00:00Z,PT60M
10,0,0,2023-04-11T21:00:00Z,PT60M
9,0,0,2023-04-11T22:00:00Z,PT60M
9,0,0,2023-04-11T23:00:00Z,PT60M
8,0,0,2023-04-12T00:00:00Z,PT60M
8,0,0,2023-04-12T01:00:00Z,PT60M
8,0,0,2023-04-12T02:00:00Z,PT60M
8,0,0,2023-04-12T03:00:00Z,PT60M
8,0,0,2023-04-12T04:00:00Z,PT60M
8,0,0,2023-04-12T05:00:00Z,PT60M
8,0,11,2023-04-12T06:00:00Z,PT60M
8,0,50,2023-04-12T07:00:00Z,PT60M
8,0,96,2023-04-12T08:00:00Z,PT60M
9,24,254,2023-04-12T09:00:00Z,PT60M
10,167,422,2023-04-12T10:00:00Z,PT60M
10,0,290,2023-04-12T11:00:00Z,PT60M
10,0,230,2023-04-12T12:00:00Z,PT60M
11,188,415,2023-04-12T13:00:00Z,PT60M
10,349,399,2023-04-12T14:00:00Z,PT60M
10,7,236,2023-04-12T15:00:00Z,PT60M
10,695,409,2023-04-12T16:00:00Z,PT60M
10,240,170,2023-04-12T17:00:00Z,PT60M
9,200,86,2023-04-12T18:00:00Z,PT60M
8,0,3,2023-04-12T19:00:00Z,PT60M
7,0,0,2023-04-12T20:00:00Z,PT60M
7,0,0,2023-04-12T21:00:00Z,PT60M
7,0,0,2023-04-12T22:00:00Z,PT60M
7,0,0,2023-04-12T23:00:00Z,PT60M
7,0,0,2023-04-13T00:00:00Z,PT60M
6,0,0,2023-04-13T01:00:00Z,PT60M
7,0,0,2023-04-13T02:00:00Z,PT60M
7,0,0,2023-04-13T03:00:00Z,PT60M
7,0,0,2023-04-13T04:00:00Z,PT60M
6,0,0,2023-04-13T05:00:00Z,PT60M
6,0,24,2023-04-13T06:00:00Z,PT60M
7,0,88,2023-04-13T07:00:00Z,PT60M
8,0,138,2023-04-13T08:00:00Z,PT60M
9,14,281,2023-04-13T09:00:00Z,PT60M
9,13,327,2023-04-13T10:00:00Z,PT60M
10,191,512,2023-04-13T11:00:00Z,PT60M
11,528,634,2023-04-13T12:00:00Z,PT60M
12,716,694,2023-04-13T13:00:00Z,PT60M
12,621,616,2023-04-13T14:00:00Z,PT60M
13,798,566,2023-04-13T15:00:00Z,PT60M
13,533,383,2023-04-13T16:00:00Z,PT60M
12,543,253,2023-04-13T17:00:00Z,PT60M
11,386,102,2023-04-13T18:00:00Z,PT60M
9,0,4,2023-04-13T19:00:00Z,PT60M
8,0,0,2023-04-13T20:00:00Z,PT60M
7,0,0,2023-04-13T21:00:00Z,PT60M
6,0,0,2023-04-13T22:00:00Z,PT60M
5,0,0,2023-04-13T23:00:00Z,PT60M
4,0,0,2023-04-14T00:00:00Z,PT60M
4,0,0,2023-04-14T01:00:00Z,PT60M
3,0,0,2023-04-14T02:00:00Z,PT60M
3,0,0,2023-04-14T03:00:00Z,PT60M
3,0,0,2023-04-14T04:00:00Z,PT60M
2,0,0,2023-04-14T05:00:00Z,PT60M
3,110,49,2023-04-14T06:00:00Z,PT60M
5,594,217,2023-04-14T07:00:00Z,PT60M
8,558,354,2023-04-14T08:00:00Z,PT60M
10,694,510,2023-04-14T09:00:00Z,PT60M
11,806,644,2023-04-14T10:00:00Z,PT60M
12,107,441,2023-04-14T11:00:00Z,PT60M
13,178,533,2023-04-14T12:00:00Z,PT60M
13,10,391,2023-04-14T13:00:00Z,PT60M
13,15,271,2023-04-14T14:00:00Z,PT60M
13,261,368,2023-04-14T15:00:00Z,PT60M
14,220,293,2023-04-14T16:00:00Z,PT60M
13,479,239,2023-04-14T17:00:00Z,PT60M
13,148,88,2023-04-14T18:00:00Z,PT60M
11,3,5,2023-04-14T19:00:00Z,PT60M
10,0,0,2023-04-14T20:00:00Z,PT60M
9,0,0,2023-04-14T21:00:00Z,PT60M
8,0,0,2023-04-14T22:00:00Z,PT60M
7,0,0,2023-04-14T23:00:00Z,PT60M
6,0,0,2023-04-15T00:00:00Z,PT60M
6,0,0,2023-04-15T01:00:00Z,PT60M
5,0,0,2023-04-15T02:00:00Z,PT60M
4,0,0,2023-04-15T03:00:00Z,PT60M
4,0,0,2023-04-15T04:00:00Z,PT60M
4,0,0,2023-04-15T05:00:00Z,PT60M
5,17,44,2023-04-15T06:00:00Z,PT60M
7,119,163,2023-04-15T07:00:00Z,PT60M
9,697,382,2023-04-15T08:00:00Z,PT60M
11,800,538,2023-04-15T09:00:00Z,PT60M
12,844,661,2023-04-15T10:00:00Z,PT60M
13,877,743,2023-04-15T11:00:00Z,PT60M
14,886,775,2023-04-15T12:00:00Z,PT60M
14,885,756,2023-04-15T13:00:00Z,PT60M
14,869,689,2023-04-15T14:00:00Z,PT60M
14,766,565,2023-04-15T15:00:00Z,PT60M
13,564,397,2023-04-15T16:00:00Z,PT60M
13,518,255,2023-04-15T17:00:00Z,PT60M
11,237,96,2023-04-15T18:00:00Z,PT60M
10,16,7,2023-04-15T19:00:00Z,PT60M
9,0,0,2023-04-15T20:00:00Z,PT60M
8,0,0,2023-04-15T21:00:00Z,PT60M
8,0,0,2023-04-15T22:00:00Z,PT60M
7,0,0,2023-04-15T23:00:00Z,PT60M
7,0,0,2023-04-16T00:00:00Z,PT60M
7,0,0,2023-04-16T01:00:00Z,PT60M
7,0,0,2023-04-16T02:00:00Z,PT60M
7,0,0,2023-04-16T03:00:00Z,PT60M
7,0,0,2023-04-16T04:00:00Z,PT60M
7,0,0,2023-04-16T05:00:00Z,PT60M
7,0,6,2023-04-16T06:00:00Z,PT60M
7,0,28,2023-04-16T07:00:00Z,PT60M
7,0,61,2023-04-16T08:00:00Z,PT60M
8,0,97,2023-04-16T09:00:00Z,PT60M
8,0,110,2023-04-16T10:00:00Z,PT60M
8,0,123,2023-04-16T11:00:00Z,PT60M
8,0,130,2023-04-16T12:00:00Z,PT60M
9,0,154,2023-04-16T13:00:00Z,PT60M
9,0,206,2023-04-16T14:00:00Z,PT60M
10,0,193,2023-04-16T15:00:00Z,PT60M
10,0,220,2023-04-16T16:00:00Z,PT60M
10,0,119,2023-04-16T17:00:00Z,PT60M
10,3,55,2023-04-16T18:00:00Z,PT60M
10,0,4,2023-04-16T19:00:00Z,PT60M
9,0,0,2023-04-16T20:00:00Z,PT60M
9,0,0,2023-04-16T21:00:00Z,PT60M
9,0,0,2023-04-16T22:00:00Z,PT60M
9,0,0,2023-04-16T23:00:00Z,PT60M
9,0,0,2023-04-17T00:00:00Z,PT60M
8,0,0,2023-04-17T01:00:00Z,PT60M
8,0,0,2023-04-17T02:00:00Z,PT60M
8,0,0,2023-04-17T03:00:00Z,PT60M
8,0,0,2023-04-17T04:00:00Z,PT60M
8,0,0,2023-04-17T05:00:00Z,PT60M
8,0,15,2023-04-17T06:00:00Z,PT60M
8,0,50,2023-04-17T07:00:00Z,PT60M
8,0,109,2023-04-17T08:00:00Z,PT60M
9,0,163,2023-04-17T09:00:00Z,PT60M
9,0,204,2023-04-17T10:00:00Z,PT60M
10,0,267,2023-04-17T11:00:00Z,PT60M
11,0,225,2023-04-17T12:00:00Z,PT60M
12,32,429,2023-04-17T13:00:00Z,PT60M
13,57,437,2023-04-17T14:00:00Z,PT60M
14,173,390,2023-04-17T15:00:00Z,PT60M
14,203,289,2023-04-17T16:00:00Z,PT60M
14,104,166,2023-04-17T17:00:00Z,PT60M
13,152,89,2023-04-17T18:00:00Z,PT60M
12,9,7,2023-04-17T19:00:00Z,PT60M
11,0,0,2023-04-17T20:00:00Z,PT60M
10,0,0,2023-04-17T21:00:00Z,PT60M
10,0,0,2023-04-17T22:00:00Z,PT60M
9,0,0,2023-04-17T23:00:00Z,PT60M
8,0,0,2023-04-18T00:00:00Z,PT60M
7,0,0,2023-04-18T01:00:00Z,PT60M
7,0,0,2023-04-18T02:00:00Z,PT60M
6,0,0,2023-04-18T03:00:00Z,PT60M
6,0,0,2023-04-18T04:00:00Z,PT60M
5,1,1,2023-04-18T05:00:00Z,PT60M
5,210,70,2023-04-18T06:00:00Z,PT60M
6,489,220,2023-04-18T07:00:00Z,PT60M
8,582,374,2023-04-18T08:00:00Z,PT60M
9,578,503,2023-04-18T09:00:00Z,PT60M
10,362,504,2023-04-18T10:00:00Z,PT60M
11,0,345,2023-04-18T11:00:00Z,PT60M
11,568,690,2023-04-18T12:00:00Z,PT60M
12,768,739,2023-04-18T13:00:00Z,PT60M
13,638,642,2023-04-18T14:00:00Z,PT60M
13,685,558,2023-04-18T15:00:00Z,PT60M
13,371,368,2023-04-18T16:00:00Z,PT60M
13,359,240,2023-04-18T17:00:00Z,PT60M
13,321,108,2023-04-18T18:00:00Z,PT60M
12,29,10,2023-04-18T19:00:00Z,PT60M
